pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,19,0,76,0,,,,,191.03410079982132,,191.01912599988282,191.03410079982132,192.03407699987292,192.03407699987292,192.03407699987292,192.03407699987292,192.03407699987292,193.03412369964644,193.03412369964644,193.6518430998549,x,1,0.6014645001851022,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,19,1,77,1,,,,,193.6676473999396,,193.65260789962485,193.6676473999396,194.65134589979425,194.65134589979425,194.65134589979425,194.65134589979425,194.66826820001006,195.65144599974155,195.65144599974155,196.2687984998338,v,1,0.6154151996597648,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,19,2,78,2,,,,,196.28455320000648,,196.2695437995717,196.28455320000648,197.2847459996119,197.2847459996119,197.2847459996119,197.2847459996119,197.2847459996119,198.28473979979753,198.28473979979753,198.78660899959505,c,1,0.4899154002778232,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,19,3,79,3,,,,,198.80145889986306,,198.7873899997212,198.80145889986306,199.8014631997794,199.8014631997794,199.8014631997794,199.8014631997794,199.8014631997794,200.80142259970307,200.80142259970307,201.3519281996414,z,1,0.5445725996978581,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,20,0,80,0,,,,,201.36813089996576,,201.35268409969285,201.36813089996576,202.36844319989905,202.36844319989905,202.36844319989905,202.36844319989905,202.36844319989905,203.35127819981426,203.35127819981426,203.83581519965082,c,0,0.48065630020573735,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,20,1,81,1,,,,,203.85139489965513,,203.83657249994576,203.85139489965513,204.85133619979024,204.85133619979024,204.85133619979024,204.85133619979024,204.85133619979024,205.8513245997019,205.8513245997019,206.3690589996986,v,1,0.5030690003186464,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,20,2,82,2,,,,,206.38471829984337,,206.36979449959472,206.38471829984337,207.38449169974774,207.38449169974774,207.38449169974774,207.38449169974774,207.38449169974774,208.38470639986917,208.38470639986917,208.98586639994755,c,1,0.5894303997047246,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,20,3,83,3,,,,,209.00134499976411,,208.98661779984832,209.00134499976411,210.0013139997609,210.0013139997609,210.0013139997609,210.0013139997609,210.0013139997609,211.00143740000203,211.00143740000203,211.3523522997275,z,1,0.3397838999517262,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,21,0,84,0,,,,,211.368095099926,,211.3530988995917,211.368095099926,212.36800479982048,212.36800479982048,212.36800479982048,212.36800479982048,212.36800479982048,213.36138379992917,213.36138379992917,213.71211389964446,x,1,0.33426380017772317,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,21,1,85,1,,,,,213.7280669999309,,213.71317339967936,213.7280669999309,214.72786849969998,214.72786849969998,214.72786849969998,214.72786849969998,214.72786849969998,215.72802049992606,215.72802049992606,216.24545549973845,v,1,0.508980699814856,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,21,2,86,2,,,,,216.26147419959307,,216.24620289960876,216.26147419959307,217.26146829966456,217.26146829966456,217.26146829966456,217.26146829966456,217.26146829966456,218.26131999958307,218.26131999958307,218.82915349956602,c,1,0.5546381999738514,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,21,3,87,3,,,,,218.84473149990663,,218.82992039993405,218.84473149990663,219.84479729970917,219.84479729970917,219.84479729970917,219.84479729970917,219.84479729970917,220.8288019997999,220.8288019997999,221.1129977996461,z,1,0.27898940024897456,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,22,0,88,0,,,,,221.12919009989128,,221.11374859977514,221.12919009989128,222.12877119984478,222.12877119984478,222.12877119984478,222.12877119984478,222.12877119984478,223.12877459963784,223.12877459963784,223.47979020001367,x,1,0.340629099868238,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,22,1,89,1,,,,,223.4954809998162,,223.48054299969226,223.4954809998162,224.49537369981408,224.49537369981408,224.49537369981408,224.49537369981408,224.49537369981408,225.49560069991276,225.49560069991276,226.44704619981349,v,1,0.9447928001172841,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,22,2,90,2,,,,,226.46233729971573,,226.447860899847,226.46233729971573,227.46200359985232,227.46200359985232,227.46200359985232,227.46200359985232,227.46200359985232,228.46205389965326,228.46205389965326,229.07981479959562,c,1,0.6150724999606609,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,22,3,91,3,,,,,229.0954651995562,,229.0806927997619,229.0954651995562,230.09584179986268,230.09584179986268,230.09584179986268,230.09584179986268,230.09584179986268,231.09600639995188,231.09600639995188,231.9302267995663,z,1,0.8325199000537395,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,23,0,92,0,,,,,231.94601049972698,,231.93098539998755,231.94601049972698,232.94583589956164,232.94583589956164,232.94583589956164,232.94583589956164,232.94583589956164,233.94597509969026,233.94597509969026,234.78883029986173,x,1,0.8235112000256777,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,23,1,93,1,,,,,234.79567959997803,,234.7897366997786,234.79567959997803,235.7960158996284,235.7960158996284,235.7960158996284,235.7960158996284,235.7960158996284,236.79593169968575,236.79593169968575,237.34665660001338,v,1,0.536517399828881,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,23,2,94,2,,,,,237.36250939965248,,237.34740199986845,237.36250939965248,238.36263330001384,238.36263330001384,238.36263330001384,238.36263330001384,238.36263330001384,239.36266769981012,239.36266769981012,239.94707779958844,c,1,0.5829389002174139,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,23,3,95,3,,,,,239.96250229980797,,239.94784269994125,239.96250229980797,240.9627421000041,240.9627421000041,240.9627421000041,240.9627421000041,240.9627421000041,241.96290879976004,241.96290879976004,242.49687689961866,z,1,0.518249100074172,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,24,0,96,0,,,,,242.51262519974262,,242.49762309994549,242.51262519974262,243.5125227998942,243.5125227998942,243.5125227998942,243.5125227998942,243.5125227998942,244.51256839977577,244.51256839977577,245.19678979972377,x,1,0.6762516000308096,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,24,1,97,1,,,,,245.21289809979498,,245.1975532998331,245.21289809979498,246.21258039958775,246.21258039958775,246.21258039958775,246.21258039958775,246.21258039958775,247.21274239988998,247.21274239988998,247.8481578999199,v,1,0.6233384003862739,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,24,2,98,2,,,,,247.86236699996516,,247.84890079963952,247.86236699996516,248.86255529988557,248.86255529988557,248.86255529988557,248.86255529988557,248.86255529988557,249.86275509977713,249.86275509977713,250.5369597999379,c,1,0.6555474000051618,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,24,3,99,3,,,,,250.54577449988574,,250.53786279959604,250.54577449988574,251.54612419987097,251.54612419987097,251.54612419987097,251.54612419987097,251.54612419987097,252.54584149969742,252.54584149969742,253.09681249968708,z,1,0.544095799792558,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,25,0,100,0,,,,,253.11262949975207,,253.09759489959106,253.11262949975207,254.1124973995611,254.1124973995611,254.1124973995611,254.1124973995611,254.1124973995611,255.11264509987086,255.11264509987086,255.66554299974814,x,1,0.5484341001138091,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,25,1,101,1,,,,,255.67924619978294,,255.6663189996034,255.67924619978294,256.6795261995867,256.6795261995867,256.6795261995867,256.6795261995867,256.6795261995867,257.67929939972237,257.67929939972237,258.14663919992745,v,1,0.46174070006236434,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,25,2,102,2,,,,,258.16236589988694,,258.1473862999119,258.16236589988694,259.16275289980695,259.16275289980695,259.16275289980695,259.16275289980695,259.16275289980695,260.16259219963104,260.16259219963104,260.7132687997073,c,1,0.5479615000076592,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,25,3,103,3,,,,,260.72930849995464,,260.71403119992465,260.72930849995464,261.72899129986763,261.72899129986763,261.72899129986763,261.72899129986763,261.72899129986763,262.7291843998246,262.7291843998246,263.1974396998994,z,1,0.4597255000844598,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,26,0,104,0,,,,,263.2126442999579,,263.19821209972724,263.2126442999579,264.2126886998303,264.2126886998303,264.2126886998303,264.2126886998303,264.2126886998303,265.2124500996433,265.2124500996433,265.7304559997283,c,0,0.5050498000346124,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,26,1,105,1,,,,,265.74583869986236,,265.73121170001104,265.74583869986236,266.7459689998068,266.7459689998068,266.7459689998068,266.7459689998068,266.7459689998068,267.74602549988776,267.74602549988776,268.1636453997344,v,1,0.41296919994056225,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,26,2,106,2,,,,,268.17924149986356,,268.1644065999426,268.17924149986356,269.1792969997041,269.1792969997041,269.1792969997041,269.1792969997041,269.1792969997041,270.17917049955577,270.17917049955577,270.9635867998004,c,1,0.7739271000027657,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,26,3,107,3,,,,,270.9792720996775,,270.9655345999636,270.9792720996775,271.9791178996675,271.9791178996675,271.9791178996675,271.9791178996675,271.9791178996675,272.9792086998932,272.9792086998932,273.89722199970856,z,1,0.9043438998050988,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,27,0,108,0,,,,,273.91259490000084,,273.8979762997478,273.91259490000084,274.91253199987113,274.91253199987113,274.91253199987113,274.91253199987113,274.91253199987113,275.9125699996948,275.9125699996948,276.24713189993054,x,1,0.33126309979707,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,27,1,109,1,,,,,276.26265539973974,,276.247901099734,276.26265539973974,277.2624326995574,277.2624326995574,277.2624326995574,277.2624326995574,277.2624326995574,278.2627009996213,278.2627009996213,278.78019699966535,v,1,0.5160058997571468,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,27,2,110,2,,,,,278.79617719957605,,278.7809629999101,278.79617719957605,279.79597699968144,279.79597699968144,279.79597699968144,279.79597699968144,279.79597699968144,280.7958905999549,280.7958905999549,281.49689099984244,c,1,0.6936702001839876,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,27,3,111,3,,,,,281.5124369999394,,281.4977908995934,281.5124369999394,282.51227659964934,282.51227659964934,282.51227659964934,282.51227659964934,282.51227659964934,283.51246329955757,283.51246329955757,284.44695009989664,z,1,0.9205656000413001,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,28,0,112,0,,,,,284.4625489995815,,284.447716999799,284.4625489995815,285.46246319962665,285.46246319962665,285.46246319962665,285.46246319962665,285.46246319962665,286.4626021999866,286.4626021999866,287.23022949974984,x,1,0.753007700201124,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,28,1,113,1,,,,,287.24582039983943,,287.23099399963394,287.24582039983943,288.24595079990104,288.24595079990104,288.24595079990104,288.24595079990104,288.24595079990104,289.24581979960203,289.24581979960203,290.04646929958835,v,1,0.7984188999980688,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,28,2,114,2,,,,,290.0623354995623,,290.0475972997956,290.0623354995623,291.062612099573,291.062612099573,291.062612099573,291.062612099573,291.062612099573,292.0623066998087,292.0623066998087,292.54687989968807,c,1,0.48206919990479946,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,28,3,115,3,,,,,292.5624895999208,,292.5479591996409,292.5624895999208,293.562572799623,293.562572799623,293.562572799623,293.562572799623,293.562572799623,294.56235739961267,294.56235739961267,295.23000569967553,z,1,0.6601901999674737,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,29,0,116,0,,,,,295.2458730000071,,295.23077569995075,295.2458730000071,296.24568969989195,296.24568969989195,296.24568969989195,296.24568969989195,296.24568969989195,297.2458554999903,297.2458554999903,297.67973989993334,x,1,0.4197867000475526,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,29,1,117,1,,,,,297.6954851998016,,297.68048189999536,297.6954851998016,298.69595649978146,298.69595649978146,298.69595649978146,298.69595649978146,298.69595649978146,299.6957143996842,299.6957143996842,300.48032879969105,v,1,0.7831827998161316,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,29,2,118,2,,,,,300.4956736997701,,300.4811076996848,300.4956736997701,301.49568109959364,301.49568109959364,301.49568109959364,301.49568109959364,301.49568109959364,302.49590989993885,302.49590989993885,303.26323279971257,c,1,0.7607758999802172,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,29,3,119,3,,,,,303.2791176997125,,303.2640177998692,303.2791176997125,304.279191899579,304.279191899579,304.279191899579,304.279191899579,304.279191899579,305.2793246996589,305.2793246996589,305.78033179976046,z,1,0.49623070005327463,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,30,0,120,0,,,,,305.7958806999959,,305.7810876998119,305.7958806999959,306.79574259975925,306.79574259975925,306.79574259975925,306.79574259975925,306.79574259975925,307.795597799588,307.795597799588,308.6297770999372,x,1,0.8186656995676458,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,30,1,121,1,,,,,308.64563009981066,,308.630546099972,308.64563009981066,309.64592659985647,309.64592659985647,309.64592659985647,309.64592659985647,309.64592659985647,310.6291309995577,310.6291309995577,311.63007840001956,v,1,0.9909932999871671,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,30,2,122,2,,,,,311.64587259991094,,311.6308419997804,311.64587259991094,312.6456378996372,312.6456378996372,312.6456378996372,312.6456378996372,312.6456378996372,313.64593929983675,313.64593929983675,314.26417619967833,c,1,0.6135704000480473,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,30,3,123,3,,,,,314.2792223999277,,314.26493609976023,314.2792223999277,315.2790673999116,315.2790673999116,315.2790673999116,315.2790673999116,315.2790673999116,316.2789443996735,316.2789443996735,316.98004970001057,z,1,0.6911320998333395,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,31,0,124,0,,,,,316.995901199989,,316.9808235997334,316.995901199989,317.99571579974145,317.99571579974145,317.99571579974145,317.99571579974145,317.99571579974145,318.9957663998939,318.9957663998939,319.84646619996056,x,1,0.8478334997780621,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,31,1,125,1,,,,,319.8627279996872,,319.8472414999269,319.8627279996872,320.8625833997503,320.8625833997503,320.8625833997503,320.8625833997503,320.8625833997503,321.86245929962024,321.86245929962024,322.2801270997152,v,1,0.41518429992720485,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,31,2,126,2,,,,,322.29584949975833,,322.28087849961594,322.29584949975833,323.2959416997619,323.2959416997619,323.2959416997619,323.2959416997619,323.2959416997619,324.295663499739,324.295663499739,324.6968458998017,c,1,0.3852050001733005,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,31,3,127,3,,,,,324.71243889955804,,324.69760119961575,324.71243889955804,325.71245879959315,325.71245879959315,325.71245879959315,325.71245879959315,325.71245879959315,326.71244439994916,326.71244439994916,327.2801792998798,z,1,0.55667640035972,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,32,0,128,0,,,,,327.29594519967213,,327.28092559985816,327.29594519967213,328.29601329984143,328.29601329984143,328.29601329984143,328.29601329984143,328.29601329984143,329.2958891997114,329.2958891997114,330.5631052996032,x,1,1.2616106998175383,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,32,1,129,1,,,,,330.5792578998953,,330.5641792998649,330.5792578998953,331.579130299855,331.579130299855,331.579130299855,331.579130299855,331.579130299855,332.57931479997933,332.57931479997933,334.6633983999491,v,1,2.071043800096959,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,32,2,130,2,,,,,334.6791271995753,,334.6641633999534,334.6791271995753,335.6789477998391,335.6789477998391,335.6789477998391,335.6789477998391,335.6789477998391,336.67910969955847,336.67910969955847,337.17982289986685,c,1,0.485867400187999,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,32,3,131,3,,,,,337.19582529971376,,337.18057029973716,337.19582529971376,338.1958457999863,338.1958457999863,338.1958457999863,338.1958457999863,338.1958457999863,339.1958833998069,339.1958833998069,339.7132677999325,z,1,0.504180199932307,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,33,0,132,0,,,,,339.7292912998237,,339.71401849994436,339.7292912998237,340.7291710996069,340.7291710996069,340.7291710996069,340.7291710996069,340.7291710996069,341.72909349994734,341.72909349994734,342.54722999967635,x,1,0.8009202000685036,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,33,1,133,1,,,,,342.5626129996963,,342.5479799997993,342.5626129996963,343.56270569982007,343.56270569982007,343.56270569982007,343.56270569982007,343.56270569982007,344.5624618995935,344.5624618995935,345.31519729970023,v,1,0.7503301999531686,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,33,2,134,2,,,,,345.3291473998688,,345.3161152997054,345.3291473998688,346.3290335997008,346.3290335997008,346.3290335997008,346.3290335997008,346.3290335997008,347.32925489963964,347.32925489963964,348.34679250000045,c,1,1.0025076000019908,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,33,3,135,3,,,,,348.36225899960846,,348.34754289966077,348.36225899960846,349.3622518000193,349.3622518000193,349.3622518000193,349.3622518000193,349.3622518000193,350.36254679970443,350.36254679970443,350.99671219987795,z,1,0.6323486003093421,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,34,0,136,0,,,,,351.0124836997129,,350.9975028997287,351.0124836997129,352.01246409956366,352.01246409956366,352.01246409956366,352.01246409956366,352.01246409956366,353.0127780996263,353.0127780996263,353.68033329956234,x,1,0.6644337000325322,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,34,1,137,1,,,,,353.69578839978203,,353.6811380996369,353.69578839978203,354.69580529956147,354.69580529956147,354.69580529956147,354.69580529956147,354.69580529956147,355.6957283997908,355.6957283997908,356.2299458999187,v,1,0.5210798000916839,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,34,2,138,2,,,,,356.2457286999561,,356.23070689989254,356.2457286999561,357.24574019992724,357.24574019992724,357.24574019992724,357.24574019992724,357.24574019992724,358.24574109958485,358.24574109958485,358.83009389974177,c,1,0.5744977998547256,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,34,3,139,3,,,,,358.845739999786,,358.8308712998405,358.845739999786,359.8458210998215,359.8458210998215,359.8458210998215,359.8458210998215,359.8458210998215,360.84559449972585,360.84559449972585,361.7799600996077,z,1,0.9315669001080096,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,35,0,140,0,,,,,361.7956717996858,,361.78075009956956,361.7956717996858,362.7964486000128,362.7964486000128,362.7964486000128,362.7964486000128,362.7964486000128,363.79568019974977,363.79568019974977,364.21377269970253,x,1,0.4165171002969146,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,35,1,141,1,,,,,364.22908149985597,,364.21460059983656,364.22908149985597,365.228966999799,365.228966999799,365.228966999799,365.228966999799,365.228966999799,366.2289778999984,366.2289778999984,367.5300209997222,v,1,1.284757100045681,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,35,2,142,2,,,,,367.5455843997188,,367.53080579964444,367.5455843997188,368.5461936998181,368.5461936998181,368.5461936998181,368.5461936998181,368.5461936998181,369.54574539978057,369.54574539978057,369.94624139973894,c,1,0.3863742998801172,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,35,3,143,3,,,,,369.96256469981745,,369.9470266997814,369.96256469981745,370.9460249999538,370.9460249999538,370.9460249999538,370.9460249999538,370.96233489969745,371.962538999971,371.962538999971,372.5130469999276,z,1,0.5473426999524236,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,36,0,144,0,,,,,372.52908939961344,,372.51380529999733,372.52908939961344,373.5289710997604,373.5289710997604,373.5289710997604,373.5289710997604,373.5289710997604,374.5291502997279,374.5291502997279,375.2467296998948,x,1,0.7122189002111554,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,36,1,145,1,,,,,375.2623336999677,,375.2474814997986,375.2623336999677,376.2623054999858,376.2623054999858,376.2623054999858,376.2623054999858,376.2623054999858,377.2624022997916,377.2624022997916,378.69650759967044,v,1,1.4261325998231769,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,36,2,146,2,,,,,378.71266849990934,,378.69729329971597,378.71266849990934,379.712252299767,379.712252299767,379.712252299767,379.712252299767,379.712252299767,380.7122175996192,380.7122175996192,381.2133405995555,c,1,0.4888218999840319,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,36,3,147,3,,,,,381.23045849986374,,381.2254444998689,381.23045849986374,382.2139810998924,382.2139810998924,382.2139810998924,382.2139810998924,382.23057099990547,383.2138433996588,383.2138433996588,383.91585119999945,z,1,0.690766999963671,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,37,0,148,0,,,,,383.93053999962285,,383.9169349996373,383.93053999962285,384.93053849972785,384.93053849972785,384.93053849972785,384.93053849972785,384.93053849972785,385.93054430000484,385.93054430000484,386.6981440996751,x,1,0.7551694000139832,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,37,1,149,1,,,,,386.7137432997115,,386.6991049000062,386.7137432997115,387.7138363998383,387.7138363998383,387.7138363998383,387.7138363998383,387.7138363998383,388.71379189984873,388.71379189984873,389.59822579985484,v,1,0.8671407997608185,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
50,c,37,2,150,2,,,,,389.6138709997758,,389.5989847998135,389.6138709997758,390.61378419958055,390.61378419958055,390.61378419958055,390.61378419958055,390.61378419958055,391.61387000000104,391.61387000000104,392.58208839967847,c,1,0.9564616000279784,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-150,z,37,3,151,3,,,,,392.5971715999767,,392.5828464999795,392.5971715999767,393.59716929960996,393.59716929960996,393.59716929960996,393.59716929960996,393.59716929960996,394.597378899809,394.597378899809,394.7314199996181,z,1,0.11992940027266741,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
-50,x,38,0,152,0,,,,,394.74720909958705,,394.7321736998856,394.74720909958705,395.7470506997779,395.7470506997779,395.7470506997779,395.7470506997779,395.7470506997779,396.7471516998485,396.7471516998485,397.41486509982497,c,0,0.6641153004020452,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
150,v,38,1,153,1,,,,,397.43058799998835,,397.4156568995677,397.43058799998835,398.4304875996895,398.4304875996895,398.4304875996895,398.4304875996895,398.4304875996895,399.4305780995637,399.4305780995637,399.8813531999476,v,1,0.4391711996868253,None,p1,001,2024-10-17_10h24.50.058,motor seq3,2024.1.5,None,2024-10-17 10h24.57.848072 +0530,
