trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
170,0,170,0,205.76527360035107,,205.69946910021827,10,205.76527360035107,205.76527360035107,0.050872799940407276,206.80540690012276,207.17437250027433,[0.31166666666666665],[0.0],[1],[0],[0],[1.425093799829483],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
171,0,171,0,207.23968750005588,,207.18219060031697,10,207.23968750005588,207.23968750005588,0.043608800042420626,208.24115560017526,208.2427457999438,[-0.31666666666666665],[0.085],[1],[0],[0],[1.0181199996732175],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
172,0,172,0,208.27661240007728,,208.24737900029868,5,208.27661240007728,208.27661240007728,0.020775699988007545,209.28989790007472,209.52586450008675,[0.06],[-0.365],[1],[0],[0],[1.2581802997738123],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
173,0,173,0,209.58080499991775,,209.5303758000955,10,209.58080499991775,209.58080499991775,0.03639840008690953,210.59105950035155,211.0107315001078,[-0.07833333333333334],[-0.14666666666666667],[1],[0],[0],[1.4443484004586935],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
174,0,174,0,211.05829540034756,,211.01889650011435,5,211.05829540034756,211.05829540034756,0.030336900148540735,212.05633810022846,212.35849600005895,[-0.15833333333333333],[-0.08666666666666667],[1],[0],[0],[1.3105239998549223],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
175,0,175,0,212.38863660022616,,212.36300900019705,5,212.38863660022616,212.38863660022616,0.017100400291383266,213.40767890028656,213.97736730007455,[-0.32166666666666666],[0.25],[1],[0],[0],[1.5976168997585773],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
176,0,176,0,214.04680630005896,,213.98551920009777,10,214.04680630005896,214.04680630005896,0.047431299928575754,215.05670950002968,215.6402385002002,[0.3566666666666667],[-0.27166666666666667],[1],[0],[0],[1.6084762997925282],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
177,0,177,0,215.67869580024853,,215.6448319000192,5,215.67869580024853,215.67869580024853,0.019289399962872267,,216.57732150005177,[0.30833333333333335],[-0.056666666666666664],[1],[0],[0],[0.9136363998986781],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
178,0,178,0,216.6362399002537,,216.58210260001943,10,216.6362399002537,216.6362399002537,0.0400823000818491,217.67251840000972,217.97619030019268,[0.21666666666666667],[0.08833333333333333],[1],[0],[0],[1.3543368997052312],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
179,0,179,0,218.04171109991148,,217.9844150999561,10,218.04171109991148,218.04171109991148,0.04408810008317232,,218.85662630014122,[-0.10166666666666667],[-0.22333333333333333],[1],[0],[0],[0.829256100114435],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
180,0,180,0,218.88897790014744,,218.8615792999044,5,218.88897790014744,218.88897790014744,0.018331400118768215,219.88985959999263,219.99260629992932,[0.17666666666666667],[0.3333333333333333],[1],[0],[0],[1.1130262003280222],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
181,0,181,0,220.04344950011,,220.0005908003077,5,220.04344950011,220.04344950011,0.02959359996020794,221.05647339997813,221.3244942999445,[-0.01],[-0.4483333333333333],[1],[0],[0],[1.2955578998662531],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
182,0,182,0,221.38415470020846,,221.3293734001927,10,221.38415470020846,221.38415470020846,0.04040100006386638,222.42208580020815,223.15759880002588,[0.4866666666666667],[-0.08],[1],[0],[0],[1.7880498999729753],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
183,0,183,0,223.2104494003579,,223.1654809000902,5,223.2104494003579,223.2104494003579,0.03126160008832812,224.22328290017322,224.35893180035055,[-0.06166666666666667],[-0.43333333333333335],[1],[0],[0],[1.163316400256008],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
184,0,184,0,224.3919143001549,,224.36347010033205,5,224.3919143001549,224.3919143001549,0.018624200019985437,225.40650290017948,225.45840790029615,[0.285],[-0.3233333333333333],[1],[0],[0],[1.0768293999135494],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
185,0,185,0,225.48913250025362,,225.4629430002533,5,225.48913250025362,225.48913250025362,0.01733680022880435,,226.29165320005268,[0.12333333333333334],[-0.285],[1],[0],[0],[0.8118610000237823],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
186,0,186,0,226.32400090014562,,226.29627310018986,5,226.32400090014562,226.32400090014562,0.019041799940168858,227.3229928999208,227.5762432999909,[0.45166666666666666],[0.3433333333333333],[1],[0],[0],[1.2615004000253975],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
187,0,187,0,227.62919340003282,,227.58098229998723,10,227.62919340003282,227.62919340003282,0.033703300170600414,228.639649100136,228.92828590003774,[0.11],[0.08666666666666667],[1],[0],[0],[1.314317399635911],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
188,0,188,0,228.96225250000134,,228.93284260015935,5,228.96225250000134,228.96225250000134,0.01910880021750927,,229.9415237000212,[0.20333333333333334],[-0.205],[1],[0],[0],[0.9901085002347827],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
189,0,189,0,229.9976095003076,,229.9460745002143,10,229.9976095003076,229.9976095003076,0.03724650014191866,231.00629079993814,231.14088480034843,[0.075],[0.34833333333333333],[1],[0],[0],[1.158126000314951],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
190,0,190,0,231.195533500053,,231.14556630002335,10,231.195533500053,231.195533500053,0.036339899990707636,,232.04085349990055,[0.24333333333333335],[-0.09833333333333333],[1],[0],[0],[0.8595326999202371],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
191,0,191,0,232.09398530004546,,232.0455219000578,10,232.09398530004546,232.09398530004546,0.034799699671566486,233.1065055001527,233.1244521001354,[0.11],[0.35833333333333334],[1],[0],[0],[1.0447124000638723],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
192,0,192,0,233.17989990022033,,233.12905000010505,10,233.17989990022033,233.17989990022033,0.037218600045889616,,234.04295170027763,[0.315],[-0.013333333333333334],[1],[0],[0],[0.8771207998506725],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
193,0,193,0,234.09684580005705,,234.04745940025896,10,234.09684580005705,234.09684580005705,0.03429219964891672,235.138846100308,235.47566349990666,[0.4],[0.365],[1],[0],[0],[1.3939010999165475],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
194,0,194,0,235.53720139991492,,235.4842245001346,10,235.53720139991492,235.53720139991492,0.03882339969277382,236.5400775000453,236.8067026999779,[0.28],[0.105],[1],[0],[0],[1.2848658002912998],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
195,0,195,0,236.85423579998314,,236.8112186002545,5,236.85423579998314,236.85423579998314,0.028039699885994196,237.87394150020555,237.95785470027477,[0.3466666666666667],[0.14833333333333334],[1],[0],[0],[1.1188982999883592],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
196,0,196,0,238.00040830019861,,237.96585320029408,5,238.00040830019861,238.00040830019861,0.025271799881011248,239.0487335002981,238.99494539992884,[0.41333333333333333],[0.03666666666666667],[1],[0],[0],[1.0049818996340036],['target'],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
197,0,197,0,239.0487335002981,,239.00314080016688,5,239.0487335002981,239.0487335002981,0.03135850001126528,240.0570058003068,240.07493510004133,[-0.03],[0.44],[1],[0],[0],[1.0416987999342382],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
198,0,198,0,240.10847289999947,,240.07952499995008,5,240.10847289999947,240.10847289999947,0.019381700083613396,241.1229254002683,241.19116070028394,[0.23333333333333334],[0.05333333333333334],[1],[0],[0],[1.0928070000372827],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
199,0,199,0,241.22413900028914,,241.1960130999796,5,241.22413900028914,241.22413900028914,0.01929780002683401,,242.15716980025172,[0.44166666666666665],[-0.3416666666666667],[1],[0],[0],[0.9421558999456465],[],P4,001,2024-10-10_19h13.35.410,visual search task,2024.1.5,None,2024-10-10 19h13.54.150253 +0530,
