trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
168,0,168,0,300.4353934000246,,300.3635404999368,10,300.4353934000246,300.4353934000246,0.05374410003423691,301.4708602000028,302.37256690021604,[0.38],[-0.30833333333333335],[1],[0],[0],[1.9563321000896394],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
169,0,169,0,302.4219423998147,,302.3804578999989,5,302.4219423998147,302.4219423998147,0.02948169969022274,303.47080390015617,304.7743367999792,[0.4],[-0.245],[1],[0],[0],[2.3653989997692406],[],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
170,0,170,0,304.82538719987497,,304.7821758999489,5,304.82538719987497,304.82538719987497,0.029410199727863073,305.85440250020474,306.65714399982244,[0.2733333333333333],[-0.13166666666666665],[1],[0],[0],[1.8466722997836769],[],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
171,0,171,0,306.7079237001017,,306.66496150009334,5,306.7079237001017,306.7079237001017,0.030676899943500757,307.7377398000099,308.77382910018787,[-0.13166666666666665],[-0.22],[1],[0],[0],[2.0792326000519097],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
172,0,172,0,308.8254594998434,,308.78185890009627,5,308.8254594998434,308.8254594998434,0.03035329980775714,309.8392297998071,313.05770689994097,[-0.4483333333333333],[0.21833333333333332],[1],[0],[0],[4.246562200132757],[],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
173,0,173,0,313.1409304998815,,313.0666934000328,10,313.1409304998815,313.1409304998815,0.05640830006450415,314.17090420005843,314.5062178000808,[0.1],[0.018333333333333333],[1],[0],[0],[1.3844625996425748],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
174,0,174,0,314.58809689991176,,314.5131981000304,10,314.58809689991176,314.58809689991176,0.05511760013177991,315.62092689983547,316.3560624998063,[0.4533333333333333],[-0.395],[1],[0],[0],[1.788943599909544],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
175,0,175,0,316.4032597001642,,316.3638205998577,5,316.4032597001642,316.4032597001642,0.028037899639457464,317.40522059984505,317.9095805999823,[-0.195],[0.24166666666666667],[1],[0],[0],[1.5187139003537595],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
176,0,176,0,317.9611901999451,,317.91730909980834,5,317.9611901999451,317.9611901999451,0.029521100223064423,318.98918930022046,319.39339479990304,[0.285],[-0.26166666666666666],[1],[0],[0],[1.4475893997587264],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
177,0,177,0,319.44422420021147,,319.4011554000899,5,319.44422420021147,319.44422420021147,0.02962370030581951,320.4563310998492,321.09014100022614,[-0.4766666666666667],[-0.33666666666666667],[1],[0],[0],[1.660421300213784],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
178,0,178,0,321.1783439000137,,321.09804619988427,10,321.1783439000137,321.1783439000137,0.05791049962863326,322.20469330018386,322.7736288001761,[0.11],[0.08],[1],[0],[0],[1.6187386997044086],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
179,0,179,0,322.82392860017717,,322.78149490011856,5,322.82392860017717,322.82392860017717,0.030863599851727486,323.8390441997908,324.1253721998073,[0.27],[0.28833333333333333],[1],[0],[0],[1.31399210030213],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
180,0,180,0,324.1723162000999,,324.1330499998294,5,324.1723162000999,324.1723162000999,0.028110200073570013,325.17227410012856,325.6393236001022,[-0.11166666666666666],[-0.47333333333333333],[1],[0],[0],[1.4791554003022611],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
181,0,181,0,325.7243802999146,,325.6471481001936,10,325.7243802999146,325.7243802999146,0.05709529994055629,326.7711108000949,327.1744091999717,[-0.09333333333333334],[-0.115],[1],[0],[0],[1.471146000083536],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
182,0,182,0,327.2532124998979,,327.18224290013313,10,327.2532124998979,327.2532124998979,0.05335539998486638,328.28775209980085,328.59053550008684,[-0.3016666666666667],[0.27666666666666667],[1],[0],[0],[1.355946599971503],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
183,0,183,0,328.6371455001645,,328.59815819980577,5,328.6371455001645,328.6371455001645,0.025643699802458286,329.63930349983275,329.9243653002195,[-0.105],[0.25166666666666665],[1],[0],[0],[1.3013512999750674],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
184,0,184,0,330.0121884001419,,329.9320228002034,10,330.0121884001419,330.0121884001419,0.05892280023545027,331.03726699994877,331.4723030999303,[-0.4533333333333333],[-0.22333333333333333],[1],[0],[0],[1.4823912996798754],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
185,0,185,0,331.5972571000457,,331.4801186998375,10,331.5972571000457,331.5972571000457,0.09445519978180528,332.6210139999166,332.9557652999647,[-0.14166666666666666],[0.085],[1],[0],[0],[1.3822262003086507],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
186,0,186,0,333.0354778999463,,332.96358049986884,10,333.0354778999463,333.0354778999463,0.05397220002487302,334.05441540014,334.3225291999988,[-0.3566666666666667],[0.023333333333333334],[1],[0],[0],[1.3060292000882328],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
187,0,187,0,334.4070521998219,,334.3305198000744,10,334.4070521998219,334.4070521998219,0.0587292998097837,335.4375140001066,335.83961609983817,[-0.31666666666666665],[0.48833333333333334],[1],[0],[0],[1.4513643002137542],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
188,0,188,0,335.9214976001531,,335.8475366998464,10,335.9214976001531,335.9214976001531,0.0558941001072526,336.95433520013466,337.45677090017125,[-0.36333333333333334],[-0.4166666666666667],[1],[0],[0],[1.5543833002448082],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
189,0,189,0,337.5421269000508,,337.46472069993615,10,337.5421269000508,337.5421269000508,0.05873539997264743,338.5708272000775,339.83920830022544,[-0.48833333333333334],[0.18166666666666667],[1],[0],[0],[2.316775900311768],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
190,0,190,0,339.8875258001499,,339.8470879998058,5,339.8875258001499,339.8875258001499,0.02881859987974167,340.88872059993446,341.1573665998876,[-0.47],[0.22833333333333333],[1],[0],[0],[1.2824674001894891],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
191,0,191,0,341.20624609990045,,341.1651844000444,5,341.20624609990045,341.20624609990045,0.02924400009214878,342.22233380004764,342.9904404999688,[0.45666666666666667],[-0.15333333333333332],[1],[0],[0],[1.7971187001094222],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
192,0,192,0,343.0414646998979,,342.99868649989367,5,343.0414646998979,343.0414646998979,0.03145129978656769,344.07272010017186,344.5580283999443,[0.12666666666666668],[-0.16],[1],[0],[0],[1.5294649000279605],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
193,0,193,0,344.61013629985973,,344.56596969999373,5,344.61013629985973,344.61013629985973,0.0306899999268353,345.62255650013685,347.37378570018336,[0.19],[0.17],[1],[0],[0],[2.778409800026566],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
194,0,194,0,347.45089340023696,,347.38152930000797,10,347.45089340023696,347.45089340023696,0.051197499968111515,348.4707109001465,349.04034489998594,[0.03333333333333333],[0.06666666666666667],[1],[0],[0],[1.6087011997587979],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
195,0,195,0,349.1128806998022,,349.0467289001681,10,349.1128806998022,349.1128806998022,0.04755050037056208,350.15410980023444,350.2561302999966,[0.14833333333333334],[-0.4166666666666667],[1],[0],[0],[1.162543899845332],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
196,0,196,0,350.3342042998411,,350.26394140021876,10,350.3342042998411,350.3342042998411,0.05124019971117377,351.3541219001636,351.7558241998777,[-0.07666666666666666],[-0.2866666666666667],[1],[0],[0],[1.4416970000602305],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
197,0,197,0,351.8367151999846,,351.76374500012025,10,351.8367151999846,351.8367151999846,0.05506819998845458,352.870735200122,353.0404542000033,[-0.17833333333333334],[-0.09666666666666666],[1],[0],[0],[1.2226460999809206],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
198,0,198,0,353.09075039997697,,353.0488626998849,5,353.09075039997697,353.09075039997697,0.030802199617028236,354.1062119002454,354.9903502999805,[0.011666666666666667],[0.11],[1],[0],[0],[1.9118560999631882],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
199,0,199,0,355.0392157002352,,354.99818240012974,5,355.0392157002352,355.0392157002352,0.02943019988015294,356.0388918998651,356.6080856998451,[0.25],[-0.2633333333333333],[1],[0],[0],[1.5816307999193668],['target'],P1,001,2024-10-10_19h50.19.137,visual search task,2024.1.5,None,2024-10-10 19h50.31.463487 +0530,
