trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
128,0,128,0,208.12025680020452,,208.06975079979748,10,208.12025680020452,208.12025680020452,0.03570339968428016,209.1464928998612,210.54875760013238,[0.49],[-0.35833333333333334],[1],[0],[0],[2.443801600020379],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
129,0,129,0,210.58472240017727,,210.5532855000347,5,210.58472240017727,210.58472240017727,0.018382400274276733,211.61472260020673,211.83366859983653,[-0.24],[0.3233333333333333],[1],[0],[0],[1.262506800238043],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
130,0,130,0,211.88793409988284,,211.83824379974976,10,211.88793409988284,211.88793409988284,0.03551600035279989,212.89809089992195,214.36578969983384,[-0.275],[0.10333333333333333],[1],[0],[0],[2.492590299807489],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
131,0,131,0,214.39762549987063,,214.37026849994436,5,214.39762549987063,214.39762549987063,0.01858480041846633,215.39748140005395,215.73273470019922,[-0.21666666666666667],[0.185],[1],[0],[0],[1.3442905000410974],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
132,0,132,0,215.78624070016667,,215.73722920008004,10,215.78624070016667,215.78624070016667,0.03544590016826987,216.81354210013524,217.8815727001056,[0.49166666666666664],[0.23666666666666666],[1],[0],[0],[2.109161799773574],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
133,0,133,0,217.9451175997965,,217.88940679980442,10,217.9451175997965,217.9451175997965,0.04308159975335002,218.94733130000532,219.7985180998221,[-0.49166666666666664],[-0.041666666666666664],[1],[0],[0],[1.8672831002622843],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
134,0,134,0,219.82986890012398,,219.8030527997762,5,219.82986890012398,219.82986890012398,0.01807320024818182,220.84890289977193,222.1001536999829,[0.27166666666666667],[0.42333333333333334],[1],[0],[0],[2.279458499979228],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
135,0,135,0,222.13276989990845,,222.10475250007585,5,222.13276989990845,222.13276989990845,0.019544100388884544,223.13190149981529,223.50115010002628,[0.32166666666666666],[0.075],[1],[0],[0],[1.37721629999578],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
136,0,136,0,223.55322480015457,,223.50880499975756,5,223.55322480015457,223.55322480015457,0.030899399891495705,224.56455209990963,225.10043590003625,[-0.04],[-0.09166666666666666],[1],[0],[0],[1.561789599712938],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
137,0,137,0,225.13522410020232,,225.10512119997293,5,225.13522410020232,225.13522410020232,0.019404999911785126,226.14756429987028,226.783110300079,[0.07666666666666666],[0.055],[1],[0],[0],[1.6589242001064122],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
138,0,138,0,226.82964230002835,,226.79081190004945,5,226.82964230002835,226.82964230002835,0.028225999791175127,227.83096370007843,228.41622339980677,[-0.12166666666666667],[-0.12333333333333334],[1],[0],[0],[1.5983887002803385],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
139,0,139,0,228.4692615000531,,228.42069549998268,10,228.4692615000531,228.4692615000531,0.033970499876886606,229.48170629981905,229.86673930007964,[0.44666666666666666],[0.30833333333333335],[1],[0],[0],[1.412576800212264],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
140,0,140,0,229.90008240006864,,229.87126719998196,5,229.90008240006864,229.90008240006864,0.018646300304681063,230.9148082002066,231.78398629976436,[0.09333333333333334],[-0.37166666666666665],[1],[0],[0],[1.8945828001014888],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
141,0,141,0,231.83655040012673,,231.78844089992344,10,231.83655040012673,231.83655040012673,0.03213970037177205,232.8799112001434,233.71485659992322,[-0.43333333333333335],[0.43833333333333335],[1],[0],[0],[1.8946361001580954],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
142,0,142,0,233.81497870013118,,233.7226106999442,10,233.81497870013118,233.81497870013118,0.07170889992266893,234.83088940009475,235.39981869980693,[-0.335],[-0.48],[1],[0],[0],[1.6066709998995066],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
143,0,143,0,235.43162610009313,,235.40441319998354,5,235.43162610009313,235.43162610009313,0.018181900028139353,236.43189449980855,236.84890920016915,[-0.035],[-0.4116666666666667],[1],[0],[0],[1.4268078999593854],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
144,0,144,0,236.8985028997995,,236.8533366001211,10,236.8985028997995,236.8985028997995,0.031995899975299835,237.9298816001974,238.3333713999018,[-0.40166666666666667],[0.20166666666666666],[1],[0],[0],[1.448157100006938],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
145,0,145,0,238.40410679997876,,238.34141420014203,10,238.40410679997876,238.40410679997876,0.049203500151634216,239.4465454998426,240.04853319982067,[0.0],[-0.17333333333333334],[1],[0],[0],[1.659044399857521],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
146,0,146,0,240.12723209988326,,240.05647539999336,10,240.12723209988326,240.12723209988326,0.058018799871206284,241.16398969991133,241.7983800000511,[0.275],[0.06333333333333334],[1],[0],[0],[1.6848983997479081],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
147,0,147,0,241.8746373001486,,241.80613819975406,10,241.8746373001486,241.8746373001486,0.05574170034378767,242.91517799999565,243.1642248998396,[-0.24666666666666667],[0.185],[1],[0],[0],[1.30352389998734],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
148,0,148,0,243.21823929995298,,243.16899849986658,10,243.21823929995298,243.21823929995298,0.035009199753403664,244.2632301999256,244.83328639995307,[0.2633333333333333],[-0.46],[1],[0],[0],[1.6296303002163768],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
149,0,149,0,244.8840025998652,,244.84097399981692,5,244.8840025998652,244.8840025998652,0.02902609994634986,245.8972995998338,246.71681960020214,[0.4483333333333333],[-0.125],[1],[0],[0],[1.8477804996073246],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
150,0,150,0,246.75783770019189,,246.72444130014628,5,246.75783770019189,246.75783770019189,0.025461799930781126,247.76420910004526,248.76646670000628,[0.395],[-0.29],[1],[0],[0],[2.0175731000490487],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
151,0,151,0,248.8355074999854,,248.77412459999323,10,248.8355074999854,248.8355074999854,0.04908700007945299,249.8631593999453,250.23222720017657,[-0.30666666666666664],[0.1],[1],[0],[0],[1.4102010000497103],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
152,0,152,0,250.26531879976392,,250.2367801000364,5,250.26531879976392,250.26531879976392,0.018413000274449587,251.28077509999275,251.68332999991253,[-0.155],[0.37833333333333335],[1],[0],[0],[1.428550399839878],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
153,0,153,0,251.719740500208,,251.6910076001659,5,251.719740500208,251.719740500208,0.020420599728822708,252.73141090013087,252.80020439997315,[-0.17333333333333334],[0.023333333333333334],[1],[0],[0],[1.0898978998884559],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
154,0,154,0,252.8643515999429,,252.80803450010717,10,252.8643515999429,252.8643515999429,0.043570700101554394,253.86380829988047,254.7486402001232,[0.2],[-0.14333333333333334],[1],[0],[0],[1.898299400229007],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
155,0,155,0,254.7809764998965,,254.75317109981552,5,254.7809764998965,254.7809764998965,0.019153200089931488,255.78183300001547,255.96651559974998,[0.23333333333333334],[-0.3616666666666667],[1],[0],[0],[1.1945754000917077],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
156,0,156,0,256.04327359981835,,255.97425949992612,10,256.04327359981835,256.04327359981835,0.052408500108867884,257.0471004000865,258.06536810006946,[-0.10833333333333334],[-0.37833333333333335],[1],[0],[0],[2.039960500318557],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
157,0,157,0,258.1010146001354,,258.06987620005384,5,258.1010146001354,258.1010146001354,0.021634799893945456,259.11420870013535,259.6349559999071,[-0.10333333333333333],[0.12],[1],[0],[0],[1.5438633998855948],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
158,0,158,0,259.685377900023,,259.6393786999397,10,259.685377900023,259.685377900023,0.03236409975215793,260.6973961000331,262.3654686999507,[0.07666666666666666],[-0.225],[1],[0],[0],[2.6942892000079155],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
159,0,159,0,262.4208860001527,,262.36993419984356,10,262.4208860001527,262.4208860001527,0.03632649965584278,263.4463884001598,264.1827325997874,[0.26166666666666666],[-0.3883333333333333],[1],[0],[0],[1.7769889999181032],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
160,0,160,0,264.21484899986535,,264.1872819000855,5,264.21484899986535,264.21484899986535,0.018918999936431646,265.2303868001327,266.01556070009246,[-0.39166666666666666],[-0.37666666666666665],[1],[0],[0],[1.8099014000035822],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
161,0,161,0,266.0717062000185,,266.01999829988927,10,266.0717062000185,266.0717062000185,0.035235199611634016,267.08044379996136,268.18326009996235,[0.46166666666666667],[-0.24166666666666667],[1],[0],[0],[2.1285321000032127],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
162,0,162,0,268.237941800151,,268.1877366001718,10,268.237941800151,268.237941800151,0.03553909994661808,269.2485659001395,269.9318904001266,[0.4583333333333333],[0.225],[1],[0],[0],[1.7089992999099195],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
163,0,163,0,269.9746527997777,,269.93959139985964,5,269.9746527997777,269.9746527997777,0.027296900283545256,270.9811607999727,271.48263299977407,[0.15833333333333333],[0.45166666666666666],[1],[0],[0],[1.5168127999641001],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
164,0,164,0,271.55151459993795,,271.4902671999298,10,271.55151459993795,271.55151459993795,0.04803550010547042,272.56425989978015,272.86491099977866,[-0.10166666666666667],[0.12666666666666668],[1],[0],[0],[1.327720200177282],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
165,0,165,0,272.8964904001914,,272.86941729998216,5,272.8964904001914,272.8964904001914,0.01858970010653138,273.8995468998328,274.4664781000465,[-0.49166666666666664],[-0.4166666666666667],[1],[0],[0],[1.5788336996920407],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
166,0,166,0,274.54367619985715,,274.4743409999646,10,274.54367619985715,274.54367619985715,0.05475550005212426,275.5798312998377,276.18326009996235,[-0.21333333333333335],[0.43833333333333335],[1],[0],[0],[1.6551851998083293],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
167,0,167,0,276.23511319980025,,276.1910203997977,5,276.23511319980025,276.23511319980025,0.02987070009112358,277.2481702999212,277.91835199994966,[-0.34833333333333333],[0.47333333333333333],[1],[0],[0],[1.698417800012976],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
168,0,168,0,277.99488440016285,,277.92595109995455,10,277.99488440016285,277.99488440016285,0.05485539976507425,279.03021290013567,279.89961310010403,[-0.31],[0.041666666666666664],[1],[0],[0],[1.919771899934858],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
169,0,169,0,279.98820480005816,,279.9072672999464,10,279.98820480005816,279.98820480005816,0.05854649981483817,281.01320629986003,282.76504560001194,[-0.09166666666666666],[-0.45],[1],[0],[0],[2.8002039999701083],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
170,0,170,0,282.85257400013506,,282.7728709997609,10,282.85257400013506,282.85257400013506,0.057979400269687176,283.880007899832,284.51495519978926,[-0.23166666666666666],[0.49833333333333335],[1],[0],[0],[1.6852045999839902],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
171,0,171,0,284.5797799001448,,284.5228341999464,10,284.5797799001448,284.5797799001448,0.04406179999932647,285.5811975998804,286.1490067001432,[-0.2816666666666667],[0.051666666666666666],[1],[0],[0],[1.5832403004169464],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
172,0,172,0,286.21803840016946,,286.1567150000483,10,286.21803840016946,286.21803840016946,0.0485339998267591,287.23070299997926,287.38179400004447,[-0.10166666666666667],[0.4066666666666667],[1],[0],[0],[1.1777878003194928],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
173,0,173,0,287.41436510020867,,287.38631020020694,5,287.41436510020867,287.41436510020867,0.018854999914765358,288.4308107001707,289.08270689984784,[0.37666666666666665],[-0.14333333333333334],[1],[0],[0],[1.6780646997503936],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
174,0,174,0,289.1390375997871,,289.0872506001033,10,289.1390375997871,289.1390375997871,0.03675410011783242,290.1479519000277,290.74770209984854,[-0.405],[-0.03],[1],[0],[0],[1.6242080996744335],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
175,0,175,0,290.8031298997812,,290.7522088000551,10,290.8031298997812,290.8031298997812,0.03521970007568598,291.81401679990813,292.31692950008437,[-0.175],[-0.45],[1],[0],[0],[1.5300174001604319],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
176,0,176,0,292.34970209980384,,292.3213884001598,5,292.34970209980384,292.34970209980384,0.018503000028431416,293.3642453998327,293.46574690006673,[-0.19833333333333333],[-0.31],[1],[0],[0],[1.126368099823594],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
177,0,177,0,293.5738578001037,,293.47035320010036,10,293.5738578001037,293.5738578001037,0.03694319957867265,294.5805672002025,295.36557519994676,[-0.10166666666666667],[-0.025],[1],[0],[0],[1.8588343998417258],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
178,0,178,0,295.39766300003976,,295.3700354998,5,295.39766300003976,295.39766300003976,0.01864330004900694,296.39702690020204,296.783450699877,[0.43333333333333335],[0.0],[1],[0],[0],[1.3951364001259208],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
179,0,179,0,296.81607470009476,,296.78835499985144,5,296.81607470009476,296.81607470009476,0.018216799944639206,297.8307917001657,298.4695604997687,[-0.4816666666666667],[0.0016666666666666668],[1],[0],[0],[1.6634202999994159],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
180,0,180,0,298.52284929994494,,298.47401699982584,10,298.52284929994494,298.52284929994494,0.034252299927175045,299.53055790020153,300.23199089989066,[0.26166666666666666],[0.32666666666666666],[1],[0],[0],[1.7241735998541117],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
181,0,181,0,300.2880176999606,,300.23657399974763,10,300.2880176999606,300.2880176999606,0.0361887002363801,301.29723659995943,302.09868909977376,[-0.041666666666666664],[0.4816666666666667],[1],[0],[0],[1.8261916995979846],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
182,0,182,0,302.14796799980104,,302.10631409985945,5,302.14796799980104,302.14796799980104,0.028441499918699265,303.18161919992417,304.1334414999001,[0.11],[-0.445],[1],[0],[0],[1.9997919998131692],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
183,0,183,0,304.1845335997641,,304.13797269994393,10,304.1845335997641,304.1845335997641,0.03324600029736757,305.19752389984205,305.38341420004144,[0.20333333333333334],[-0.13166666666666665],[1],[0],[0],[1.2127247997559607],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
184,0,184,0,305.4153065998107,,305.38788209995255,5,305.4153065998107,305.4153065998107,0.018526599742472172,306.4309243997559,307.08239739993587,[0.43333333333333335],[-0.43],[1],[0],[0],[1.6765014003030956],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
185,0,185,0,307.13920049974695,,307.08695959998295,10,307.13920049974695,307.13920049974695,0.03544260002672672,308.1473059998825,308.99802289996296,[-0.36666666666666664],[0.42333333333333334],[1],[0],[0],[1.8761339001357555],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
186,0,186,0,309.05308330012485,,309.00250719999894,10,309.05308330012485,309.05308330012485,0.03449440002441406,310.0804983000271,310.6666760998778,[0.32],[-0.245],[1],[0],[0],[1.6301490999758244],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
187,0,187,0,310.7214182000607,,310.67121549975127,10,310.7214182000607,310.7214182000607,0.035996099933981895,311.73063209978864,312.98301489977166,[-0.48833333333333334],[-0.27166666666666667],[1],[0],[0],[2.2761018997989595],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
188,0,188,0,313.0605982998386,,312.99077859986573,10,313.0605982998386,313.0605982998386,0.05618479987606406,314.0799711002037,316.01513089984655,[-0.305],[0.49],[1],[0],[0],[2.9692043997347355],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
189,0,189,0,316.0918116001412,,316.02280090004206,10,316.0918116001412,316.0918116001412,0.05520580010488629,317.0976796001196,317.69856429984793,[0.47333333333333333],[0.22],[1],[0],[0],[1.6218166002072394],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
190,0,190,0,317.7553746001795,,317.7032391000539,10,317.7553746001795,317.7553746001795,0.03714870009571314,318.76389870001003,319.3983485000208,[-0.175],[0.03333333333333333],[1],[0],[0],[1.6586789996363223],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
191,0,191,0,319.4515702999197,,319.4028896000236,10,319.4515702999197,319.4515702999197,0.03480280004441738,320.49636969994754,321.26624430017546,[0.016666666666666666],[0.32],[1],[0],[0],[1.8288797000423074],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
192,0,192,0,321.3093904000707,,321.2739409999922,5,321.3093904000707,321.3093904000707,0.027215200010687113,322.3161137001589,323.5331524000503,[-0.4166666666666667],[-0.37166666666666665],[1],[0],[0],[2.2329355999827385],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
193,0,193,0,323.58475290006027,,323.54075929988176,5,323.58475290006027,323.58475290006027,0.0303787998855114,324.5973987998441,325.4329689000733,[0.058333333333333334],[0.495],[1],[0],[0],[1.8629744998179376],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
194,0,194,0,325.46477020019665,,325.4374762000516,5,325.46477020019665,325.46477020019665,0.018263700418174267,326.49649540008977,326.8850551000796,[0.07666666666666666],[0.38333333333333336],[1],[0],[0],[1.4296838999725878],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
195,0,195,0,326.93608509982005,,326.8926669000648,5,326.93608509982005,326.93608509982005,0.030189000070095062,327.94759949995205,328.5498732998967,[-0.011666666666666667],[-0.24166666666666667],[1],[0],[0],[1.6280308002606034],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
196,0,196,0,328.6296926001087,,328.5577683998272,10,328.6296926001087,328.6296926001087,0.05837429966777563,329.6469944999553,329.8147301999852,[-0.32166666666666666],[-0.22],[1],[0],[0],[1.1996893999166787],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
197,0,197,0,329.86765799997374,,329.82253219978884,5,329.86765799997374,329.86765799997374,0.031504500191658735,330.8813950000331,331.24875470018014,[0.15333333333333332],[-0.35],[1],[0],[0],[1.395841899793595],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
198,0,198,0,331.3033060999587,,331.25323829986155,10,331.3033060999587,331.3033060999587,0.03557600034400821,332.3139837998897,333.2662101001479,[-0.04666666666666667],[0.17833333333333334],[1],[0],[0],[1.9779701000079513],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
199,0,199,0,333.320561000146,,333.27071829978377,10,333.320561000146,333.320561000146,0.03578759962692857,334.346461399924,335.04928229982033,[0.2916666666666667],[-0.07166666666666667],[1],[0],[0],[1.7430874002166092],['target'],P2,001,2024-10-10_19h29.42.261,visual search task,2024.1.5,None,2024-10-10 19h30.27.762448 +0530,
