delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,polygon_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.1,400,unexp,8,4,100,0,498.652511199995,,498.640324999986,498.652511199995,499.652458500001,499.652458500001,499.652458500001,500.486757100007,space,0.832126399996923,None,500.488571800001,500.602598666654,500.908900999988,500.898124600004,500.898143700004,500.908900999988,500.908900999988,500.908900999988,502.19259749999,400,1,[1.2934228999947663],[1.293427700002212],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,8,5,101,6,502.208454699983,,502.196063699987,502.208454699983,503.208915099996,503.208915099996,503.208915099996,503.92676089998,space,0.711741200007964,None,503.928554099984,504.042028966655,504.348882799997,504.33810589998,504.338123299996,504.348882799997,504.348882799997,504.348882799997,506.116672100005,500,1,[1.7774694999970961],[1.777474299975438],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,400,unexp,8,6,102,2,506.132277099998,,506.120198599994,506.132277099998,507.1321054,507.1321054,507.1321054,507.366375399986,space,0.231778699991992,None,507.368084199989,508.082171466671,508.389609399979,508.378164199996,508.37818249999,508.389609399979,508.389609399979,508.389609399979,512.623499699985,500,1,[4.243985100009013],[4.24399510002695],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,400,unexp,8,7,103,1,512.63926299999,,512.626968299999,512.63926299999,513.639391699981,513.639391699981,513.639391699981,515.990328999993,space,2.34240429999772,None,515.99225109999,516.406172666673,516.730861599994,516.708052500006,516.708071900008,516.730861599994,516.730861599994,516.730861599994,517.998549399985,100,1,[1.2893521999940276],[1.2893572000029963],514.639148599992,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,8,8,104,7,518.01416609998,,518.002049400006,518.01416609998,519.0143446,519.0143446,519.0143446,519.448556599993,space,0.418148400000064,None,519.450311399996,519.864350566674,520.189410999999,520.168112999992,520.168131899991,520.189410999999,520.189410999999,520.189410999999,521.706824299996,200,1,[1.5375690000073519],[1.5375790999969468],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,8,9,105,3,521.722648800002,,521.710273300007,521.722648800002,522.7226792,522.7226792,522.7226792,523.507056700008,space,0.767063300008886,None,523.50877819999,523.622844766655,523.930686499982,523.918067999999,523.918088599981,523.930686499982,523.930686499982,523.930686499982,526.397971099999,200,1,[2.478713799995603],[2.4787185000022873],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,8,10,106,8,526.413907999988,,526.401474399987,526.413907999988,527.4139172,527.4139172,527.4139172,528.08178399998,space,0.659272899996722,None,528.083516599989,528.796930766668,529.122107699979,529.098052699992,529.098070599983,529.122107699979,529.122107699979,529.122107699979,531.556219799997,200,1,[2.4571426000038628],[2.4571473999822047],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,8,11,107,10,531.571972000005,,531.559816099994,531.571972000005,532.572096299991,532.572096299991,532.572096299991,535.27298899999,space,2.68381930000032,None,535.274730200006,535.688925666651,535.998466599995,535.988086700003,535.988106699981,535.998466599995,535.998466599995,535.998466599995,537.934891099983,400,1,[1.9455736999807414],[1.945585499983281],533.572278799984,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,9,0,108,8,537.950196999998,,537.938387100003,537.950196999998,538.949642199994,538.949642199994,538.949642199994,539.367620200006,space,0.407478200009791,None,539.3693623,540.083303366646,540.397429899982,540.378067199985,540.378087299992,540.397429899982,540.397429899982,540.397429899982,541.848487799987,300,1,[1.469113599974662],[1.4691240999964066],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,9,1,109,6,541.863601799996,,541.852162900002,541.863601799996,542.863663700002,542.863663700002,542.863663700002,544.29835539998,space,1.42933119999361,None,544.300124400004,544.413796866666,544.718581099995,544.708033600007,544.708054399991,544.718581099995,544.718581099995,544.718581099995,546.286285699985,200,1,[1.5772072000254411],[1.5772121000045445],543.863904500002,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,9,2,110,11,546.301891399984,,546.289817399986,546.301891399984,547.301906699984,547.301906699984,547.301906699984,547.902830000006,space,0.591719199990621,None,547.904580300004,548.618792966652,548.9284797,548.917995600001,548.918014900002,548.9284797,548.9284797,548.9284797,550.01504269999,500,1,[1.0959655000187922],[1.0959730000176933],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,400,unexp,9,3,111,2,550.029610800004,,550.018584200006,550.029610800004,551.029542500008,551.029542500008,551.029542500008,552.230448399991,space,1.19671859999653,None,552.2321964,552.946044866669,553.260253999993,553.247986100003,553.248004299996,553.260253999993,553.260253999993,553.260253999993,554.428049099981,900,1,[1.178941299993312],[1.178946600004565],552.029428699985,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,9,4,112,9,554.443610399991,,554.431565100007,554.443610399991,555.443588299997,555.443588299997,555.443588299997,556.578362500004,space,1.12484179998864,None,556.580114199984,556.693563766665,556.998789400008,556.987947299989,556.987965599983,556.998789400008,556.998789400008,556.998789400008,558.532938699995,300,1,[1.543935199995758],[1.543940300005488],556.443825399998,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,400,unexp,9,5,113,1,558.548380699998,,558.536753599998,558.548380699998,559.548502299993,559.548502299993,559.548502299993,559.965771499992,space,0.413141500001075,None,559.96756759999,560.381479866661,560.689483900002,560.677932399994,560.677970299992,560.689483900002,560.689483900002,560.689483900002,561.973362299992,500,1,[1.2942848000093363],[1.2942923000082374],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,9,6,114,4,561.989346399991,,561.976856599998,561.989346399991,562.989291200007,562.989291200007,562.989291200007,563.540189599997,space,0.545996900007594,None,563.541908199986,563.955971866646,564.281132500008,564.258087199996,564.258107899979,564.281132500008,564.281132500008,564.281132500008,567.816148999991,400,1,[3.5569102999870665],[3.5569168999791145],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,9,7,115,7,567.830945900001,,567.819614599983,567.830945900001,568.830743099999,568.830743099999,568.830743099999,569.1655264,space,0.325105500000063,None,569.167359399988,569.581105166672,569.888322999992,569.877845799987,569.877863100002,569.888322999992,569.888322999992,569.888322999992,571.206146699988,400,1,[1.3270731999946292],[1.3270833999849856],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,400,unexp,9,8,116,0,571.221803399996,,571.209725199995,571.221803399996,572.221859799989,572.221859799989,572.221859799989,572.939327,space,0.700230699992972,None,572.941059300007,573.05503776667,573.380376799993,573.358087800007,573.358106500004,573.380376799993,573.380376799993,573.380376799993,574.897852900001,500,1,[1.5385524999874178],[1.538562700006878],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,9,9,117,3,574.913169000007,,574.901396100002,574.913169000007,575.913406100008,575.913406100008,575.913406100008,576.264177100005,space,0.334590000013122,None,576.265974099981,576.380288066667,576.688820299983,576.677965999988,576.678011199983,576.688820299983,576.688820299983,576.688820299983,578.425938100001,300,1,[1.7463512999820523],[1.7463568999955896],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,9,10,118,10,578.440988499991,,578.429475499986,578.440988499991,579.440863399999,579.440863399999,579.440863399999,579.708783799986,space,0.253367900004378,None,579.710574500001,580.124263066657,580.438829499995,580.428021200001,580.428041799984,580.438829499995,580.438829499995,580.438829499995,582.456171900005,200,1,[2.0271158999821637],[2.027120599988848],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,9,11,119,5,582.472319299995,,582.459646999982,582.472319299995,583.4720561,583.4720561,583.4720561,584.289869700006,space,0.813066300004721,None,584.291600600001,585.005514866647,585.330533400003,585.307928800001,585.30794649999,585.330533400003,585.330533400003,585.330533400003,589.031648000004,200,1,[3.722416799981147],[3.7224300999951083],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,10,0,120,4,589.047219800006,,589.035166099988,589.047219800006,590.047340199992,590.047340199992,590.047340199992,590.214772799984,space,0.152439500001492,None,590.216478199989,590.630590366669,590.93861469999,590.9278834,590.927903300006,590.93861469999,590.93861469999,590.93861469999,593.006042599998,300,1,[2.0769986000086647],[2.077009000000544],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,400,unexp,10,1,121,2,593.0219965,,593.009577399993,593.0219965,594.021957799996,594.021957799996,594.021957799996,594.656365200004,space,0.618407100002514,None,594.658114799997,595.372011866657,595.678128300002,595.667813799984,595.667833299987,595.678128300002,595.678128300002,595.678128300002,597.678995599999,500,1,[2.010026200005086],[2.010037200001534],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,10,2,122,8,597.695000899985,,597.682528400008,597.695000899985,598.694857199996,598.694857199996,598.694857199996,598.929274800001,space,0.219801500003086,None,598.930987900007,599.64496176667,599.9695565,599.947897599981,599.947916100005,599.9695565,599.9695565,599.9695565,605.58755549998,600,1,[5.638443100004224],[5.638453500025207],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,10,3,123,5,605.603162999993,,605.591265399999,605.603162999993,606.60292569999,606.60292569999,606.60292569999,606.854332699993,space,0.23856229998637,None,606.856194599997,607.569970066663,607.878620899981,607.867778799991,607.867799,607.878620899981,607.878620899981,607.878620899981,609.995947899995,700,1,[2.1269525999960024],[2.1269629999878816],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,10,4,124,3,610.011678499985,,609.999425599992,610.011678499985,611.011604400002,611.011604400002,611.011604400002,612.612327499985,space,1.59903660000418,None,612.614128599991,612.728187066652,613.038660599996,613.027819299983,613.027838299982,613.038660599996,613.038660599996,613.038660599996,615.740690999985,200,1,[2.7116609000077005],[2.711672500008717],612.0115124,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,10,5,125,10,615.755753899983,,615.744177099987,615.755753899983,616.755824299995,616.755824299995,616.755824299995,617.073356599984,space,0.30639230000088,None,617.075146699994,617.488896266648,617.803310999996,617.787751600001,617.787771000003,617.803310999996,617.803310999996,617.803310999996,620.304030500003,400,1,[2.515234299993608],[2.5152395000040997],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,10,6,126,11,620.319655600004,,620.307488599996,620.319655600004,621.319867499988,621.319867499988,621.319867499988,621.954360600008,space,0.623900400009006,None,621.956083199999,622.669870466667,622.978361099988,622.96771669999,622.967735399987,622.978361099988,622.978361099988,622.978361099988,624.77932099998,500,1,[1.8103673000005074],[1.8103775000199676],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,400,unexp,10,7,127,0,624.794797599985,,624.783071399987,624.794797599985,625.794526399986,625.794526399986,625.794526399986,625.829072499997,space,0.0301654000068083,None,625.830824200006,625.945033266649,626.269866099989,626.248039600003,626.248083599989,626.269866099989,626.269866099989,626.269866099989,628.3705357,500,1,[2.1211774999974295],[2.1211824000056367],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,400,unexp,10,8,128,1,628.386521000008,,628.374020499992,628.386521000008,629.386484999995,629.386484999995,629.386484999995,630.02032739998,space,0.617221499996958,None,630.022276300006,630.436431966668,630.761561599997,630.737852199993,630.73787089999,630.761561599997,630.761561599997,630.761561599997,632.962377799995,400,1,[2.223306700005196],[2.223316999996314],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,10,9,129,9,632.978277199989,,632.966010899982,632.978277199989,633.978163799999,633.978163799999,633.978163799999,634.062022400001,space,0.0811997999844607,None,634.063739400008,634.178148466661,634.4886367,634.4777741,634.477794000006,634.4886367,634.4886367,634.4886367,638.790825300006,100,1,[4.311880799999926],[4.311892400000943],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,10,10,130,7,638.805847299984,,638.794331299985,638.805847299984,639.805741999997,639.805741999997,639.805741999997,642.039748399984,space,2.21748729998944,None,642.04153789999,642.45561816666,642.769632999989,642.757951999985,642.757986199984,642.769632999989,642.769632999989,642.769632999989,644.854978099989,200,1,[2.095508400001563],[2.0955143999890424],640.805632000003,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,10,11,131,6,644.86981969999,,644.858526299999,644.86981969999,645.869759299996,645.869759299996,645.869759299996,646.004399500001,space,0.123073900002055,None,646.006177400006,646.119840966658,646.429588200001,646.417933499994,646.417971699993,646.429588200001,646.429588200001,646.429588200001,647.749419400003,200,1,[1.330084799992619],[1.3300911000114866],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,400,unexp,11,0,132,0,647.764082799986,,647.753029499989,647.764082799986,648.764483899984,648.764483899984,648.764483899984,651.09890099999,space,2.32022250001319,None,651.100677299983,651.213738066672,651.528111399995,651.514153700002,651.514173699979,651.528111399995,651.528111399995,651.528111399995,654.279130899988,400,1,[2.7638234000187367],[2.76382829999784],649.763926999993,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,11,1,133,4,654.294646099996,,654.282603200001,654.294646099996,655.29466699998,655.29466699998,655.29466699998,656.478979999985,space,1.17183659999864,None,656.480797299999,656.894776366655,657.219989999983,657.197673899995,657.197692999995,657.219989999983,657.219989999983,657.219989999983,659.704163999995,400,1,[2.505365499993786],[2.50537179998355],656.294868099998,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,11,2,134,8,659.719718499982,,659.707692099997,659.719718499982,660.719557999983,660.719557999983,660.719557999983,662.237097100006,space,1.50335029998678,None,662.238884999999,662.953002666651,663.258628499985,663.247700599983,663.247718900006,663.258628499985,663.258628499985,663.258628499985,665.259305499989,200,1,[2.0105056000174955],[2.010510499996599],661.719702700008,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,400,unexp,11,3,135,2,665.275165200001,,665.262760199985,665.275165200001,666.275405399996,666.275405399996,666.275405399996,666.509399100003,space,0.223659199982649,None,666.511150599981,667.225244366655,667.550474899996,667.527651199984,667.527669899981,667.550474899996,667.550474899996,667.550474899996,668.717876899988,900,1,[1.1890892999945208],[1.189099500013981],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,400,unexp,11,4,136,1,668.733655899996,,668.721392399981,668.733655899996,669.733602199995,669.733602199995,669.733602199995,670.034862500004,space,0.299794899998233,None,670.036613599979,670.450250466649,670.758096100006,670.747589200008,670.747606799996,670.758096100006,670.758096100006,670.758096100006,671.959197499993,900,1,[1.2104310000140686],[1.2104413000051863],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,11,5,137,7,671.974752299982,,671.962686799991,671.974752299982,672.974890299985,672.974890299985,672.974890299985,673.842170799995,space,0.850992799998494,None,673.843902599998,674.258295766664,674.568322899984,674.557583699992,674.557603599998,674.568322899984,674.568322899984,674.568322899984,678.53713479999,500,1,[3.9784115999937057],[3.978418299986515],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,11,6,138,9,678.552301299991,,678.540622400003,678.552301299991,679.552320799994,679.552320799994,679.552320799994,680.02006749998,space,0.463749900023686,None,680.021890599979,680.135891666669,680.44954479998,680.43768469998,680.437704599986,680.44954479998,680.44954479998,680.44954479998,681.967371000006,300,1,[1.528516300022602],[1.5285265000129584],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,11,7,139,5,681.982951999991,,681.9708522,681.982951999991,682.982997999992,682.982997999992,682.982997999992,683.450596199982,space,0.465943299990613,None,683.452338700008,684.166414166659,684.491260699986,684.467664800002,684.467683099996,684.491260699986,684.491260699986,684.491260699986,686.109378900001,700,1,[1.640435700013768],[1.6404464000079315],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,11,8,140,6,686.124575900001,,686.1128685,686.124575900001,687.124771200004,687.124771200004,687.124771200004,687.492664399993,space,0.352993999986211,None,687.494434199994,687.608141266657,687.917973200005,687.907633399998,687.907653500006,687.917973200005,687.917973200005,687.917973200005,691.220766699989,300,1,[3.3120672999939416],[3.3120725999760907],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,11,9,141,10,691.2356975,,691.224314099993,691.2356975,692.235738599993,692.235738599993,692.235738599993,692.353330699989,space,0.11379990002024,None,692.35506859998,692.768777566675,693.082972899982,693.067552299995,693.067572300002,693.082972899982,693.082972899982,693.082972899982,694.333748200006,200,1,[1.265004399989266],[1.2650146000087261],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,11,10,142,3,694.349730599992,,694.337262999994,694.349730599992,695.349764499988,695.349764499988,695.349764499988,695.633765000006,space,0.269531300000381,None,695.635482499987,695.749623866668,696.058500899991,696.047663799982,696.047682799981,696.058500899991,696.058500899991,696.058500899991,697.1957329,100,1,[1.1469107000157237],[1.1469223000167403],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,11,11,143,11,697.210705899983,,697.199304899987,697.210705899983,698.211046099983,698.211046099983,698.211046099983,698.578166699997,space,0.359265299979597,None,698.579910900007,699.293769366665,699.610058899998,699.597742599988,699.597793299996,699.610058899998,699.610058899998,699.610058899998,701.894583199988,700,1,[2.294933900004253],[2.294947000016691],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,12,0,144,8,701.910160300002,,701.89806789998,701.910160300002,702.910036099987,702.910036099987,702.910036099987,703.444370499987,space,0.519662999984575,None,703.446231599984,704.160155866648,704.469101199997,704.457616,704.457636799983,704.469101199997,704.469101199997,704.469101199997,706.106300999993,300,1,[1.6474652999895625],[1.6474725999869406],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,12,1,145,11,706.120965899987,,706.109819200006,706.120965899987,707.120854299981,707.120854299981,707.120854299981,707.421751199989,space,0.285464200016577,None,707.423505099985,708.137626666667,708.451613799989,708.437820099993,708.437838999991,708.451613799989,708.451613799989,708.451613799989,709.585956399998,500,1,[1.147013900015736],[1.1470185999933165],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,12,2,146,7,709.601502899983,,709.5894348,709.601502899983,710.601458399993,710.601458399993,710.601458399993,711.219051699998,space,0.614061800006311,None,711.220815299981,711.634842066651,711.959934099985,711.937588999979,711.937606899999,711.959934099985,711.959934099985,711.959934099985,713.160685299983,500,1,[1.2218859000131488],[1.2218970000103582],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,12,3,147,10,713.176620299986,,713.164246100001,713.176620299986,714.176684799982,714.176684799982,714.176684799982,714.394218500005,space,0.212659299984807,None,714.395928199985,714.809856666663,715.119354900002,715.107605700003,715.107632500003,715.119354900002,715.119354900002,715.119354900002,716.805698699987,600,1,[1.6969579000142403],[1.6969637000001967],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,400,unexp,12,4,148,2,716.820766599994,,716.80921159999,716.820766599994,717.820759499999,717.820759499999,717.820759499999,718.238620799995,space,0.40612470000633,None,718.240408699989,718.954264966659,719.268455499987,719.257606200001,719.257626200008,719.268455499987,719.268455499987,719.268455499987,720.535874699999,800,1,[1.2772365999990143],[1.277241600007983],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,12,5,149,5,720.551662299986,,720.539328799991,720.551662299986,721.5520808,721.5520808,721.5520808,722.619346499996,space,1.05116060000728,None,722.621099099983,723.335177466656,723.660392499995,723.637520399992,723.637539899995,723.660392499995,723.660392499995,723.660392499995,725.727780999994,300,1,[2.0890464000112843],[2.0890562999993563],722.551873899996,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,12,6,150,4,725.743713899981,,725.731228799996,725.743713899981,726.743565599987,726.743565599987,726.743565599987,727.027803899982,space,0.268020600022282,None,727.029535499984,727.443683866648,727.7478176,727.737455299997,727.737475000002,727.7478176,727.7478176,727.7478176,729.416007399996,200,1,[1.6770912999927532],[1.6771045999776106],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,400,unexp,12,7,151,0,729.431335000001,,729.419992599986,729.431335000001,730.431168499985,730.431168499985,730.431168499985,731.615572199982,space,1.18218889998388,None,731.617284899985,731.731106066673,732.038594099984,732.027656799997,732.027677100006,732.038594099984,732.038594099984,732.038594099984,733.722882400005,200,1,[1.694185300002573],[1.6941901000100188],731.431321099983,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,12,8,152,3,733.813360500004,,733.726427599992,733.813360500004,734.730044800002,734.730044800002,734.813736299984,735.198024699988,space,0.457573199993931,None,735.199810799997,735.313779466673,735.617977699993,735.607476499979,735.60749569998,735.617977699993,735.617977699993,735.617977699993,736.868583100004,100,1,[1.2600655000132974],[1.2600714000000153],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,12,9,153,6,736.884308599983,,736.872123199981,736.884308599983,737.884393099986,737.884393099986,737.884393099986,738.202186499984,space,0.314323500002502,None,738.204019900004,738.317730266663,738.627777499991,738.617412499996,738.617432300001,738.627777499991,738.627777499991,738.627777499991,740.997203499981,100,1,[2.3786057000106666],[2.3786114000249654],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,12,10,154,9,741.012257399998,,741.001090399979,741.012257399998,742.012144999986,742.012144999986,742.012144999986,742.563133399992,space,0.535435099998722,None,742.564896299999,742.678572666661,742.992785099981,742.977483199997,742.9775027,742.992785099981,742.992785099981,742.992785099981,745.243577799993,200,1,[2.2650586999952793],[2.2650636000034865],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,400,unexp,12,11,155,1,745.259258599981,,745.2470608,745.259258599981,746.259370899992,746.259370899992,746.259370899992,747.177043999982,space,0.905351800000062,None,747.178755600005,747.592895866667,747.89808699998,747.887738799996,747.887758800003,747.89808699998,747.89808699998,747.89808699998,750.200577899988,200,1,[2.311753399990266],[2.31176039998536],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,13,0,156,6,750.21466659999,,750.204072399996,750.21466659999,751.214760200004,751.214760200004,751.214760200004,751.532361099991,space,0.302702399989357,None,751.534528899996,751.648379666647,751.957871099992,751.947348799993,751.947368399997,751.957871099992,751.957871099992,751.957871099992,753.477010400005,100,1,[1.5285909999802243],[1.5285964999930002],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.1,1000,exp,13,1,157,3,753.492390300002,,753.480562299985,753.492390300002,754.492452000006,754.492452000006,754.492452000006,755.443521799985,space,0.937234699988039,None,755.445280299988,755.55896316667,755.873139200005,755.857451799995,755.857471900003,755.873139200005,755.873139200005,755.873139200005,757.574141299992,200,1,[1.715570000000298],[1.7155803999921773],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,13,2,158,7,757.589766299992,,757.577584899991,757.589766299992,758.58979279999,758.58979279999,758.58979279999,759.240632500005,space,0.644137900002534,None,759.242391499982,759.656556666658,759.967940500006,759.957467100001,759.957485899999,759.967940500006,759.967940500006,759.967940500006,763.419923899986,299,1,[3.461214300012216],[3.4612233999941964],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.4,1000,exp,13,3,159,10,763.434127799992,,763.423480700003,763.434127799992,764.434673099982,764.434673099982,764.434673099982,765.185042600002,space,0.743613800004823,None,765.187147199991,765.600670766671,765.91458479999,765.897385599994,765.897406999982,765.91458479999,765.91458479999,765.91458479999,767.348826900008,400,1,[1.4502547000010964],[1.4502594000077806],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
0.7,1000,exp,13,4,160,5,767.364614999999,,767.352378499985,767.364614999999,768.364776000002,768.364776000002,768.364776000002,768.98265749999,space,0.605553700006567,None,768.984452799981,769.698057366655,770.008128199988,769.997467899986,769.997487399989,770.008128199988,770.008128199988,770.008128199988,772.094829699985,440,1,[2.096269800007576],[2.0962765000003856],,p2,1,2024-11-14_13h35.22.855,intentional binding,2024.1.5,None,2024-11-14 13h35.33.887253 +0530
